method_name,image_name,pcc_clean,psnr_clean,noise_model,circuit_depth,circuit_size,cnot_count,n_qubits,n_shots,pcc_noised_0.01,psnr_noised_0.01,pcc_noised_0.1,psnr_noised_0.1,pcc_noised_0.2,psnr_noised_0.2,pcc_noised_0.5,psnr_noised_0.5,pcc_noised_0.9,psnr_noised_0.9,pcc_noised_1.0,psnr_noised_1.0
ifrqi,image_017_8x8_,0.7904746927883357,13.455578093655852,depolarizing_1q,3,12,500965,10,1024,0.8191481247903619,14.0820122950773,0.6310194034273355,11.267988879780383,0.6925771681299319,11.90770795851924,0.7076057796103243,12.475166082001671,0.7233745585853064,12.34004497738453,0.6545486761987351,11.329829133207781
ifrqi,image_018_8x8_,0.8888281859925566,16.293168768608904,depolarizing_1q,3,12,500707,10,1024,0.8094210304597885,13.845886967012408,0.7304900834344606,12.149758178137567,0.818938439835878,13.981122328140621,0.8038262903792097,12.974672714144342,0.6904106459855148,11.530854698711785,0.7336049663430007,11.846515158796631
ifrqi,image_019_8x8_,0.7127288368440727,11.87800071529675,depolarizing_1q,3,12,500704,10,1024,0.6949556631867828,11.454012718198124,0.8356236212931016,13.83906145685792,0.696480722583477,11.27099434418605,0.7707201661425324,12.624297700012724,0.7332128685984576,12.023353829194651,0.7021540731292215,11.58427115113074
ifrqi,image_020_8x8_,0.8373309566866032,14.24443618394088,depolarizing_1q,3,12,500965,10,1024,0.712520958267829,11.88782146919753,0.6682895294211986,11.656454301357797,0.672950136201527,11.714606423511658,0.5973032559174198,10.290763447533589,0.6445564314869829,11.439945803978556,0.6511105913582451,11.396288881499428
ifrqi,image_021_8x8_,0.6161627738624595,10.776985628737545,depolarizing_1q,3,12,500388,10,1024,0.7573912849255195,13.037413026228224,0.7638744915673763,13.09417330135727,0.7972267021339938,14.091479062778596,0.7022456099601184,12.40284970100948,0.7155369629765402,12.233698128868246,0.8344879488447499,14.499651190020543
ifrqi,image_022_8x8_,0.781499084887065,12.645930532261149,depolarizing_1q,3,12,500634,10,1024,0.826626502294434,14.389050384030089,0.7883880483200338,13.017966565565388,0.7517871693902214,12.429261396072924,0.7502135238215359,12.401162341884586,0.7020264546770922,11.511656777800175,0.7965222640303584,13.317743667043118
ifrqi,image_023_8x8_,0.71693599038543,12.31361756527435,depolarizing_1q,3,12,500629,10,1024,0.7020652296968687,12.458885176704968,0.7250825148708301,13.179025705710682,0.5932570292073035,11.689465491918353,0.5331999454000285,10.356172883653187,0.575191867084329,10.866129506699933,0.6846052450658149,12.228604562871986
neqr,image_000_2x2_,1.0,inf,depolarizing_1q,3,12,449394,10,1024,1.0,inf,0.9999903542144344,54.15140352195873,1.0,inf,0.9999930117743838,54.15140352195873,0.9999743449128462,51.141103565318915,0.999996010799188,51.141103565318915
neqr,image_001_2x2_,1.0,inf,depolarizing_1q,3,12,500909,10,1024,0.9999953812666024,54.15140352195873,0.9999919925322434,54.15140352195873,0.9999870064449983,51.141103565318915,0.9999870064449983,51.141103565318915,0.9999959734556749,54.15140352195873,0.9999975466959565,49.3801909747621
neqr,image_002_2x2_,0.9999999999999998,inf,depolarizing_1q,3,12,500909,10,1024,0.9999999999999998,inf,0.9999999999999998,inf,0.9999748487095419,51.141103565318915,0.9999999999999998,inf,0.9999760344716677,48.1308036086791,0.9999955879024628,51.141103565318915
